id,group_id,discipline_id,date_on,kind,order_number,timetable_id
772389,341,1480,2018-12-19,laboratory,2,246712
772390,343,4,2018-12-19,practice,3,247287
772391,343,733,2018-12-19,practice,4,246758
772392,343,733,2018-12-19,practice,5,246757
772393,343,733,2018-12-19,laboratory,6,246756
772420,353,779,2018-12-19,lecture,3,245917
772421,354,250,2018-12-19,laboratory,1,245923
772422,354,250,2018-12-19,laboratory,2,245872
772423,354,779,2018-12-19,lecture,3,245917
772427,425,1776,2018-12-19,lecture,4,245427
772428,425,1384,2018-12-19,laboratory,6,245428
772429,425,1384,2018-12-19,laboratory,7,245430
772670,507,90,2018-12-20,lecture,1,245562
772671,658,13,2018-12-20,practice,1,248450
772672,658,13,2018-12-20,lecture,2,245061
772673,658,287,2018-12-20,lecture,3,248949
772674,632,201,2018-12-20,practice,4,244789
772675,632,201,2018-12-20,laboratory,5,244788
772687,508,90,2018-12-20,lecture,1,245562
772688,508,210,2018-12-20,practice,2,245578
772689,508,45,2018-12-20,practice,3,245574
772698,520,94,2018-12-20,lecture,3,245002
772699,520,611,2018-12-20,laboratory,6,245228
772700,520,611,2018-12-20,laboratory,7,245229
772701,634,92,2018-12-20,lecture,3,244958
772702,634,20,2018-12-20,srs,4,244939
772708,623,201,2018-12-20,laboratory,3,243827
772709,623,201,2018-12-20,laboratory,4,243826
772715,635,92,2018-12-20,lecture,3,244958
772726,522,94,2018-12-20,lecture,3,245002
772727,636,423,2018-12-20,laboratory,1,244875
772728,636,423,2018-12-20,laboratory,2,244876
772729,636,92,2018-12-20,lecture,3,244958
772730,636,20,2018-12-20,srs,4,244939
773137,507,801,2018-12-21,laboratory,3,245572
773138,507,801,2018-12-21,laboratory,4,245571
773139,507,565,2018-12-21,practice,5,245735
773140,632,611,2018-12-21,practice,1,244781
773141,632,20,2018-12-21,practice,2,244960
773157,508,90,2018-12-21,laboratory,3,245582
773158,508,90,2018-12-21,laboratory,4,245581
773159,508,565,2018-12-21,practice,5,245736
773160,621,1469,2018-12-21,lecture,2,243801
773161,621,423,2018-12-21,lecture,3,243787
773162,621,565,2018-12-21,practice,4,246236
773163,633,201,2018-12-21,practice,1,244802
773164,633,201,2018-12-21,laboratory,2,244801
773179,622,1469,2018-12-21,lecture,2,243801
773180,622,423,2018-12-21,lecture,3,243787
773181,520,1636,2018-12-21,lecture,6,245231
773182,634,423,2018-12-21,laboratory,1,244845
773183,634,423,2018-12-21,laboratory,2,244846
773192,623,1469,2018-12-21,lecture,2,243801
773193,623,423,2018-12-21,lecture,3,243787
773197,635,423,2018-12-21,laboratory,3,244861
773198,635,423,2018-12-21,laboratory,4,244862
773216,522,1636,2018-12-21,lecture,6,245231
773217,636,92,2018-12-21,laboratory,1,244883
773218,636,92,2018-12-21,laboratory,2,244884
773406,341,167,2018-12-21,laboratory,5,247293
773407,341,167,2018-12-21,laboratory,6,247294
773439,353,250,2018-12-21,laboratory,3,245847
773440,353,250,2018-12-21,laboratory,4,245846
773443,425,466,2018-12-21,laboratory,3,245381
773444,425,466,2018-12-21,laboratory,4,245380
773662,621,20,2018-12-22,lecture,2,243781
773663,621,94,2018-12-22,lecture,3,243797
773674,622,20,2018-12-22,lecture,2,243781
773675,622,94,2018-12-22,lecture,3,243797
773676,520,150,2018-12-22,lecture,1,244995
773681,623,20,2018-12-22,lecture,2,243781
773682,623,94,2018-12-22,lecture,3,243797
773694,522,150,2018-12-22,lecture,1,244995
773695,522,150,2018-12-22,laboratory,5,245139
773696,522,150,2018-12-22,laboratory,6,245138
773792,343,703,2018-12-22,laboratory,1,246753
773793,343,703,2018-12-22,laboratory,2,246752
773807,353,54,2018-12-22,laboratory,3,245837
773808,353,54,2018-12-22,laboratory,4,245836
773809,354,1492,2018-12-22,laboratory,1,245874
773810,354,1492,2018-12-22,laboratory,2,245873
773811,354,779,2018-12-22,laboratory,3,245869
773812,354,779,2018-12-22,laboratory,4,245868
773815,425,1777,2018-12-22,lecture,2,245345
773816,425,1776,2018-12-22,lecture,3,245355
774066,507,210,2018-12-24,lecture,1,245470
774067,507,210,2018-12-24,practice,2,245555
774068,507,45,2018-12-24,practice,3,245549
774069,507,20,2018-12-24,practice,4,245985
774070,658,247,2018-12-24,lecture,1,245056
774071,658,247,2018-12-24,practice,2,245059
774072,658,66,2018-12-24,lecture,3,245044
774073,658,66,2018-12-24,practice,4,245045
774074,632,201,2018-12-24,practice,1,244790
774075,632,423,2018-12-24,lecture,2,244782
774092,508,210,2018-12-24,lecture,1,245470
774093,508,20,2018-12-24,practice,2,245575
774094,508,2,2018-12-24,practice,3,245579
774095,621,20,2018-12-24,srs,1,245209
774096,621,20,2018-12-24,practice,3,243784
774097,633,423,2018-12-24,lecture,2,244782
774098,633,423,2018-12-24,laboratory,3,244799
774099,633,423,2018-12-24,laboratory,4,244798
774118,622,20,2018-12-24,srs,1,245209
774119,622,201,2018-12-24,laboratory,3,243813
774120,622,201,2018-12-24,laboratory,4,243812
774121,520,94,2018-12-24,laboratory,1,245236
774122,520,94,2018-12-24,laboratory,2,245237
774136,623,94,2018-12-24,practice,3,243828
774137,623,214,2018-12-24,practice,4,245210
774143,635,530,2018-12-24,laboratory,3,244963
774144,635,530,2018-12-24,laboratory,4,244964
774159,522,611,2018-12-24,laboratory,6,245238
774160,522,611,2018-12-24,laboratory,7,245239
774161,522,611,2018-12-24,laboratory,7,245240
774347,341,1365,2018-12-24,laboratory,5,247295
774348,341,1365,2018-12-24,laboratory,6,247296
774388,353,779,2018-12-24,lecture,3,245933
774389,353,55,2018-12-24,lecture,4,245838
774390,354,779,2018-12-24,lecture,3,245933
774391,354,55,2018-12-24,lecture,4,245838
774395,425,1777,2018-12-24,practice,6,245376
774703,507,2,2018-12-25,lecture,3,245557
774704,658,94,2018-12-25,lecture,1,245053
774705,658,287,2018-12-25,lecture,2,245047
774706,658,1712,2018-12-25,lecture,3,245064
774707,632,20,2018-12-25,srs,1,244938
774708,632,20,2018-12-25,lecture,2,244776
774709,632,1805,2018-12-25,lecture,3,244791
774724,508,2,2018-12-25,lecture,3,245557
774725,621,214,2018-12-25,practice,1,245211
774726,621,94,2018-12-25,practice,2,243798
774727,633,20,2018-12-25,srs,1,244938
774728,633,20,2018-12-25,lecture,2,244776
774729,633,1805,2018-12-25,lecture,3,244791
774730,633,1805,2018-12-25,practice,4,244966
774731,633,1805,2018-12-25,practice,5,244968
774749,622,94,2018-12-25,practice,1,245212
774750,622,214,2018-12-25,practice,2,245213
774751,520,66,2018-12-25,practice,5,245245
774752,520,1636,2018-12-25,laboratory,6,245113
774753,520,1636,2018-12-25,laboratory,7,245112
774754,634,20,2018-12-25,lecture,2,244841
774755,634,423,2018-12-25,laboratory,3,244847
774756,634,423,2018-12-25,laboratory,4,244844
774774,635,20,2018-12-25,lecture,2,244841
774775,635,20,2018-12-25,practice,3,244860
774790,522,1712,2018-12-25,practice,3,245144
774791,522,66,2018-12-25,practice,4,246208
774792,522,66,2018-12-25,practice,4,246206
774793,636,20,2018-12-25,practice,1,244873
774794,636,20,2018-12-25,lecture,2,244841
774998,341,4,2018-12-25,practice,1,247297
774999,341,1480,2018-12-25,lecture,2,246709
775000,341,167,2018-12-25,lecture,3,246702
775001,341,167,2018-12-25,practice,4,247574
775002,343,1480,2018-12-25,lecture,2,246709
775003,343,167,2018-12-25,lecture,3,246702
775041,353,250,2018-12-25,lecture,2,245844
775042,354,250,2018-12-25,research,1,245935
775043,354,250,2018-12-25,lecture,2,245844
775046,425,1384,2018-12-25,lecture,3,245321
775047,425,1796,2018-12-25,laboratory,4,245384
775048,425,1796,2018-12-25,laboratory,5,245452
775369,507,20,2018-12-26,lecture,1,245551
775370,507,801,2018-12-26,lecture,2,245569
775371,507,2,2018-12-26,practice,3,245559
775372,658,94,2018-12-26,practice,1,245054
775392,508,20,2018-12-26,lecture,1,245551
775393,508,801,2018-12-26,lecture,2,245569
775394,508,801,2018-12-26,laboratory,3,245586
775395,508,801,2018-12-26,laboratory,4,245585
775396,621,251,2018-12-26,practice,2,246234
775397,633,20,2018-12-26,practice,2,244969
775417,622,20,2018-12-26,practice,3,243803
775418,622,251,2018-12-26,practice,4,246235
775419,634,201,2018-12-26,lecture,1,244706
775420,634,423,2018-12-26,lecture,2,244701
775436,623,251,2018-12-26,practice,3,243820
775440,635,201,2018-12-26,lecture,1,244706
775441,635,423,2018-12-26,lecture,2,244701
775455,522,94,2018-12-26,laboratory,3,245246
775456,522,94,2018-12-26,laboratory,4,245247
775457,636,201,2018-12-26,lecture,1,244706
775458,636,423,2018-12-26,lecture,2,244701
775603,343,4,2018-12-26,practice,4,246747
775604,343,167,2018-12-26,laboratory,5,247315
775605,343,167,2018-12-26,laboratory,6,247316
775643,353,250,2018-12-26,laboratory,1,245940
775644,353,250,2018-12-26,laboratory,2,245941
775645,353,1492,2018-12-26,lecture,4,245849
775646,354,1492,2018-12-26,lecture,4,245849
775647,354,55,2018-12-26,laboratory,5,245942
775649,425,1776,2018-12-26,lecture,2,245354
775650,425,1776,2018-12-26,laboratory,3,245383
775651,425,1776,2018-12-26,laboratory,4,245382
775899,507,90,2018-12-27,lecture,1,245561
775900,507,90,2018-12-27,laboratory,2,245564
775901,507,90,2018-12-27,laboratory,3,245563
775902,658,565,2018-12-27,practice,1,245194
775903,658,1712,2018-12-27,practice,2,245067
775904,658,13,2018-12-27,practice,3,245062
775905,632,611,2018-12-27,lecture,2,244779
775906,632,201,2018-12-27,lecture,3,244787
775907,632,423,2018-12-27,practice,4,244786
775920,508,90,2018-12-27,lecture,1,245561
775921,508,210,2018-12-27,practice,2,245577
775922,508,45,2018-12-27,practice,3,245573
775923,621,201,2018-12-27,laboratory,3,243795
775924,621,201,2018-12-27,laboratory,4,243794
775925,633,611,2018-12-27,lecture,2,244779
775926,633,201,2018-12-27,lecture,3,244787
775927,633,201,2018-12-27,practice,4,244804
775928,633,201,2018-12-27,practice,4,244803
775942,520,94,2018-12-27,lecture,3,245001
775943,634,20,2018-12-27,practice,2,244843
775944,634,530,2018-12-27,lecture,3,244856
775952,623,565,2018-12-27,practice,2,245216
775953,623,20,2018-12-27,practice,3,243818
775954,623,20,2018-12-27,practice,4,243817
775963,635,20,2018-12-27,srs,1,244940
775964,635,530,2018-12-27,practice,2,244872
775965,635,530,2018-12-27,lecture,3,244856
775977,522,94,2018-12-27,lecture,3,245001
775978,636,530,2018-12-27,lecture,3,244856
775979,636,530,2018-12-27,laboratory,5,244971
775980,636,530,2018-12-27,laboratory,6,244972
775981,636,530,2018-12-27,laboratory,6,244973
776410,507,287,2018-12-28,laboratory,3,245568
776411,507,287,2018-12-28,laboratory,4,245567
776412,658,287,2018-12-28,practice,4,245051
776413,658,287,2018-12-28,laboratory,5,245049
776414,632,611,2018-12-28,practice,1,244979
776415,632,20,2018-12-28,practice,2,244778
776416,632,565,2018-12-28,practice,4,244932
776434,621,1469,2018-12-28,lecture,2,243800
776435,633,565,2018-12-28,practice,4,244932
776450,622,1469,2018-12-28,lecture,2,243800
776451,622,565,2018-12-28,practice,3,245217
776452,520,66,2018-12-28,lecture,1,244991
776453,520,611,2018-12-28,lecture,2,245250
776454,520,150,2018-12-28,laboratory,5,245106
776455,520,150,2018-12-28,laboratory,6,245105
776456,634,92,2018-12-28,laboratory,1,244853
776457,634,92,2018-12-28,laboratory,2,244854
776468,623,1469,2018-12-28,lecture,2,243800
776473,635,423,2018-12-28,laboratory,1,244864
776474,635,423,2018-12-28,laboratory,2,244863
776490,522,66,2018-12-28,lecture,1,244991
776491,522,611,2018-12-28,lecture,2,245250
776492,636,423,2018-12-28,laboratory,3,244877
776493,636,423,2018-12-28,laboratory,4,244878
776671,343,167,2018-12-28,practice,2,247575
776707,353,54,2018-12-28,laboratory,5,245946
776708,353,54,2018-12-28,laboratory,6,245947
776709,354,250,2018-12-28,laboratory,3,245871
776710,354,250,2018-12-28,laboratory,4,245870
776971,621,201,2018-12-29,lecture,1,243793
776972,621,20,2018-12-29,lecture,2,243780
776977,622,201,2018-12-29,lecture,1,243793
776978,622,20,2018-12-29,lecture,2,243780
776979,520,150,2018-12-29,lecture,1,244994
776980,520,611,2018-12-29,laboratory,3,245251
776981,520,611,2018-12-29,laboratory,4,245252
776984,623,201,2018-12-29,lecture,1,243793
776985,623,20,2018-12-29,lecture,2,243780
777000,522,150,2018-12-29,lecture,1,244994
777001,522,150,2018-12-29,laboratory,3,245136
777002,522,150,2018-12-29,laboratory,4,245137
777095,341,703,2018-12-29,laboratory,1,246708
777096,341,703,2018-12-29,laboratory,2,246707
777097,341,703,2018-12-29,lecture,3,246706
777098,343,703,2018-12-29,lecture,3,246706
777109,353,1492,2018-12-29,laboratory,1,245852
777110,353,1492,2018-12-29,laboratory,2,245851
777111,353,54,2018-12-29,lecture,3,245835
777112,354,54,2018-12-29,lecture,3,245835
777113,354,54,2018-12-29,laboratory,4,245866
777114,354,54,2018-12-29,laboratory,5,245865
777117,425,1777,2018-12-29,lecture,2,245344
777118,425,466,2018-12-29,lecture,3,245348
778012,507,611,2019-02-11,laboratory,1,254418
778013,507,1038,2019-02-11,lecture,2,254420
778017,632,423,2019-02-11,lecture,2,252792
778018,632,423,2019-02-11,laboratory,3,252794
778019,632,423,2019-02-11,laboratory,4,252796
778040,508,1038,2019-02-11,lecture,2,254420
778041,508,287,2019-02-11,laboratory,3,254422
778042,508,287,2019-02-11,laboratory,4,254423
778043,621,20,2019-02-11,practice,1,253954
778044,633,423,2019-02-11,research,1,252797
778045,633,423,2019-02-11,lecture,2,252792
778046,633,20,2019-02-11,practice,3,252798
778047,520,1723,2019-02-11,laboratory,3,252976
778048,520,1723,2019-02-11,laboratory,4,252977
778062,622,247,2019-02-11,practice,1,253959
778065,634,20,2019-02-11,srs,3,252802
778066,634,1712,2019-02-11,practice,4,252803
778080,623,247,2019-02-11,practice,3,253980
778084,522,45,2019-02-11,practice,1,252984
778085,522,210,2019-02-11,practice,2,252986
778086,635,303,2019-02-11,laboratory,3,252808
778087,635,303,2019-02-11,laboratory,4,252810
778088,635,20,2019-02-11,practice,5,252811
778104,636,1712,2019-02-11,practice,3,252813
778105,636,20,2019-02-11,practice,4,252815
778236,341,493,2019-02-11,laboratory,1,254983
778237,341,493,2019-02-11,laboratory,2,254984
778238,341,413,2019-02-11,practice,3,254988
778239,341,413,2019-02-11,lecture,4,254990
778240,343,413,2019-02-11,lecture,4,254990
778241,343,413,2019-02-11,practice,5,255001
778266,353,178,2019-02-11,lecture,3,255939
778267,354,178,2019-02-11,lecture,3,255939
778270,425,519,2019-02-11,lecture,4,255442
778271,425,4,2019-02-11,lecture,5,255422
778572,507,89,2019-02-12,lecture,3,254468
778573,507,89,2019-02-12,practice,4,254469
778576,632,20,2019-02-12,lecture,2,252822
778577,632,980,2019-02-12,lecture,3,252824
778602,508,89,2019-02-12,lecture,3,254468
778603,508,611,2019-02-12,laboratory,4,254472
778604,633,20,2019-02-12,lecture,2,252822
778605,633,980,2019-02-12,lecture,3,252824
778606,633,980,2019-02-12,laboratory,4,252825
778607,633,980,2019-02-12,laboratory,5,252826
778608,520,210,2019-02-12,lecture,2,252990
778626,634,20,2019-02-12,lecture,1,252827
778627,634,20,2019-02-12,practice,2,252829
778628,634,303,2019-02-12,laboratory,3,252831
778629,634,214,2019-02-12,practice,4,252834
778645,623,20,2019-02-12,practice,2,254044
778649,522,210,2019-02-12,lecture,2,252990
778650,635,20,2019-02-12,lecture,1,252827
778651,635,214,2019-02-12,practice,2,252836
778668,636,20,2019-02-12,lecture,1,252827
778669,636,214,2019-02-12,practice,3,252842
778820,341,1747,2019-02-12,lecture,3,255087
778821,341,54,2019-02-12,lecture,4,255092
778822,343,493,2019-02-12,practice,2,255163
778823,343,1747,2019-02-12,lecture,3,255087
778824,343,54,2019-02-12,lecture,4,255092
778825,343,54,2019-02-12,practice,5,255165
778854,353,4,2019-02-12,lecture,2,255821
778855,353,4,2019-02-12,practice,3,255822
778858,354,4,2019-02-12,lecture,2,255821
778859,354,4,2019-02-12,practice,3,255822
778860,354,178,2019-02-12,laboratory,5,255940
778861,354,178,2019-02-12,laboratory,6,255941
778865,425,878,2019-02-12,laboratory,1,255470
778866,425,878,2019-02-12,laboratory,2,255471
778867,425,377,2019-02-12,practice,3,255475
779144,507,611,2019-02-13,lecture,1,254508
779145,507,66,2019-02-13,practice,2,254510
779146,507,801,2019-02-13,laboratory,3,254512
779147,507,801,2019-02-13,laboratory,4,254513
779150,632,20,2019-02-13,practice,2,252850
779174,508,611,2019-02-13,lecture,1,254508
779175,508,89,2019-02-13,practice,2,254514
779176,508,66,2019-02-13,practice,3,254515
779177,621,20,2019-02-13,practice,1,254073
779178,621,423,2019-02-13,lecture,3,254081
779179,621,565,2019-02-13,practice,4,254404
779180,520,2,2019-02-13,lecture,3,253008
779181,520,45,2019-02-13,practice,4,253024
779182,520,2,2019-02-13,practice,5,253026
779204,622,20,2019-02-13,practice,2,254083
779205,622,423,2019-02-13,lecture,3,254081
779226,623,423,2019-02-13,lecture,3,254081
779229,522,2,2019-02-13,lecture,3,253008
779230,522,1723,2019-02-13,laboratory,4,253030
779231,522,1723,2019-02-13,laboratory,5,253031
779248,636,303,2019-02-13,laboratory,1,252856
779249,636,303,2019-02-13,laboratory,2,252857
779383,341,493,2019-02-13,practice,3,255176
779384,341,493,2019-02-13,lecture,4,255142
779385,343,493,2019-02-13,lecture,4,255142
779386,343,493,2019-02-13,laboratory,5,255188
779387,343,493,2019-02-13,laboratory,6,255189
779410,353,153,2019-02-13,lecture,4,255835
779411,354,153,2019-02-13,lecture,4,255835
779415,425,878,2019-02-13,lecture,1,255499
779607,632,251,2019-02-14,lecture,2,252865
779608,632,214,2019-02-14,lecture,3,252866
779621,621,20,2019-02-14,lecture,1,254134
779622,621,247,2019-02-14,lecture,2,254136
779623,621,247,2019-02-14,practice,3,254139
779624,633,251,2019-02-14,lecture,2,252865
779625,633,214,2019-02-14,lecture,3,252866
779631,622,20,2019-02-14,lecture,1,254134
779632,622,247,2019-02-14,lecture,2,254136
779633,634,1712,2019-02-14,lecture,2,252867
779634,634,251,2019-02-14,lecture,3,252869
779640,623,20,2019-02-14,lecture,1,254134
779641,623,247,2019-02-14,lecture,2,254136
779642,635,1712,2019-02-14,practice,1,256239
779643,635,1712,2019-02-14,lecture,2,252867
779644,635,251,2019-02-14,lecture,3,252869
779653,636,20,2019-02-14,srs,1,256080
779654,636,1712,2019-02-14,lecture,2,252867
779655,636,251,2019-02-14,lecture,3,252869
779748,341,54,2019-02-14,lecture,2,255236
779749,341,1747,2019-02-14,lecture,3,255237
779750,343,54,2019-02-14,lecture,2,255236
779751,343,1747,2019-02-14,lecture,3,255237
779763,353,413,2019-02-14,lecture,5,255850
779764,353,413,2019-02-14,practice,6,255851
779765,354,413,2019-02-14,lecture,5,255850
779766,354,413,2019-02-14,practice,6,255851
779990,507,565,2019-02-15,practice,2,254625
779991,507,801,2019-02-15,lecture,3,254592
779993,632,1712,2019-02-15,practice,1,252877
779994,632,1712,2019-02-15,lecture,2,252878
780017,508,801,2019-02-15,lecture,3,254592
780018,621,1473,2019-02-15,lecture,2,254217
780019,633,1712,2019-02-15,lecture,2,252878
780020,520,247,2019-02-15,lecture,1,253009
780021,520,1723,2019-02-15,lecture,2,253138
780022,520,247,2019-02-15,practice,3,253141
780023,520,210,2019-02-15,practice,4,253148
780042,622,1473,2019-02-15,lecture,2,254217
780047,634,303,2019-02-15,lecture,2,252773
